abr	ko	entrez
ola	K05858	101175365
ola	K05858	101166030
ola	K06268	101168674
ola	K06268	101161991
ola	K07860	101163549
ola	K07861	105354522
ola	K08110	101160491
ola	K08957	101155263
ola	K08960	101175322
ola	K08960	105356509
ola	K10151	101174910
ola	K10151	101163574
ola	K10151	101175697
ola	K10151	101165722
ola	K10162	101174630
ola	K16834	101173510
ola	K17388	101172697
ola	K17388	101159717
ola	K17388	105357372
ola	K19614	101160187
ola	K19626	101168237
ola	K19662	105353642
ola	K19662	101161464
ola	K19663	101164921
ola	K19882	101171916
ola	K19882	101157515
pale	K00181	102890685
pale	K00182	102880959
pale	K00182	102885080
pale	K00312	102895795
pale	K00312	102877979
pale	K00408	102888866
pale	K00444	102890342
pale	K00444	102881682
pale	K00445	102882368
pale	K00572	102888597
pale	K00572	102898026
pale	K00714	102896480
pale	K00714	102878209
pale	K01064	102885223
pale	K01064	102884543
pale	K01357	102882121
pale	K01357	102888263
pale	K01384	102877879
pale	K01397	102884900
pale	K01558	102882050
pale	K01645	102884178
pale	K01691	102880126
pale	K02085	102891886
pale	K02085	102880260
pale	K02105	102880017
pale	K02157	102878657
pale	K02165	102885148
pale	K02165	102885949
pale	K02165	102892774
pale	K02166	102877912
pale	K02176	102892812
pale	K02185	102896589
pale	K02222	102883884
pale	K02235	102884150
pale	K02329	102890038
pale	K02353	102895469
pale	K02353	102881158
pale	K02353	102880039
pale	K02354	102892989
pale	K02375	102877864
pale	K02375	102883426
pale	K02376	102890002
pale	K02432	102880538
pale	K02432	102895634
pale	K02620	102885788
pale	K02677	102887078
pale	K02842	102894135
pale	K02842	102878169
pale	K03068	107195261
pale	K03068	102894479
pale	K03068	102878233
pale	K03069	102896339
pale	K03083	102882441
pale	K03094	102885538
pale	K03097	102883511
pale	K03097	102893812
pale	K03115	102884366
pale	K03209	102888016
pale	K03213	102881791
pale	K03344	102883326
pale	K03345	102881618
pale	K03347	102887109
pale	K03362	102893556
pale	K03362	102895058
pale	K03868	102893437
pale	K04345	102886679
pale	K04345	102877853
pale	K04348	102880029
pale	K04348	102883156
pale	K04348	102898473
pale	K04377	102895524
pale	K04385	102885831
pale	K04392	102897644
pale	K04427	102882452
pale	K04440	102885064
pale	K04440	102890689
pale	K04440	102892777
pale	K04446	102880857
pale	K04448	102896121
pale	K04451	102889604
pale	K04468	102890853
pale	K04490	102886093
pale	K04491	102880370
pale	K04492	102886933
pale	K04493	102889327
pale	K04494	102883323
pale	K04495	102883268
pale	K04496	102899024
pale	K04496	102879836
pale	K04498	102881042
pale	K04498	102886172
pale	K04499	102896512
pale	K04501	102886521
pale	K04502	102884316
pale	K04503	102885330
pale	K04504	102898485
pale	K04505	102883360
pale	K04506	102879482
pale	K04507	102880139
pale	K04508	102888322
pale	K04508	102878089
pale	K04510	102882434
pale	K04510	102887360
pale	K04511	102882072
pale	K04511	102885107
pale	K04512	102892871
pale	K04512	102888145
pale	K04513	102891515
pale	K04515	102888385
pale	K04515	102896030
pale	K04515	102888982
pale	K04515	102880869
pale	K05858	102885953
pale	K05858	102879238
pale	K05858	102885207
pale	K05858	102885781
pale	K06268	102894471
pale	K06268	102895490
pale	K07860	102885507
pale	K07861	102887421
pale	K08110	102886856
pale	K08957	102884974
pale	K08960	102879920
pale	K10151	102892640
pale	K10152	102881884
pale	K10162	102896142
pale	K16834	102884991
pale	K17388	102897424
pale	K19614	102889116
pale	K19626	102878310
pale	K19662	102880663
pale	K19663	102888961
pale	K19882	102888165
pbi	K00181	103050460
pbi	K00181	103053075
pbi	K00182	103048288
pbi	K00312	103061872
pbi	K00312	103053390
pbi	K00408	103054356
pbi	K00444	103052931
pbi	K00444	103063567
pbi	K00445	103054454
pbi	K00572	103052813
pbi	K00572	103059073
pbi	K00572	103058473
pbi	K00714	103048995
pbi	K00714	103048991
pbi	K01064	103063074
pbi	K01064	103050902
pbi	K01357	103054693
pbi	K01357	103052824
pbi	K01384	103063684
pbi	K01558	103065188
pbi	K01645	103049913
pbi	K01691	103063750
pbi	K02085	103062549
pbi	K02085	103068257
pbi	K02105	103061673
pbi	K02157	103053070
pbi	K02165	103064847
pbi	K02165	103048164
pbi	K02166	103053604
pbi	K02176	103064585
pbi	K02176	103050215
pbi	K02185	103048231
pbi	K02222	103058420
pbi	K02235	103053287
pbi	K02329	103054828
pbi	K02353	103051608
pbi	K02353	103061389
pbi	K02353	103051186
pbi	K02353	103060252
pbi	K02354	103050723
pbi	K02375	103058987
pbi	K02375	103059991
pbi	K02375	107326819
pbi	K02376	103065310
pbi	K02432	103057891
pbi	K02432	103060600
pbi	K02620	103067042
pbi	K02677	103057756
pbi	K02842	103057813
pbi	K02842	103052366
pbi	K03068	103067530
pbi	K03068	103049502
pbi	K03083	103066659
pbi	K03094	103066791
pbi	K03097	103063047
pbi	K03097	103050590
pbi	K03097	103065528
pbi	K03097	103051325
pbi	K03115	103066731
pbi	K03209	103053050
pbi	K03213	103060272
pbi	K03344	103050385
pbi	K03345	103053572
pbi	K03347	103051969
pbi	K03362	103055313
pbi	K03362	103052099
pbi	K03868	103065423
pbi	K04345	103058343
pbi	K04345	103052934
pbi	K04348	103059540
pbi	K04348	103052619
pbi	K04377	103057606
pbi	K04385	103049867
pbi	K04392	103055010
pbi	K04427	103067633
pbi	K04440	103059296
pbi	K04440	103049456
pbi	K04440	103060996
pbi	K04446	103053062
pbi	K04448	103057921
pbi	K04451	103061365
pbi	K04468	103059532
pbi	K04468	103067037
pbi	K04490	103066724
pbi	K04491	103067231
pbi	K04492	103064656
pbi	K04493	103058196
pbi	K04494	103063655
pbi	K04495	103057181
pbi	K04496	103066654
pbi	K04496	103058942
pbi	K04496	103067792
pbi	K04496	103049294
pbi	K04498	103059972
pbi	K04498	103060018
pbi	K04498	103064490
pbi	K04499	103047992
pbi	K04501	103061201
pbi	K04502	103049247
pbi	K04503	103066913
pbi	K04505	103054489
pbi	K04506	103064016
pbi	K04507	103066032
pbi	K04508	103050147
pbi	K04508	103059182
pbi	K04510	103050477
pbi	K04510	103051227
pbi	K04511	103061834
pbi	K04511	103062557
pbi	K04511	103052080
pbi	K04512	103064625
pbi	K04512	103064550
pbi	K04513	103048136
pbi	K04513	103049329
pbi	K04515	103054335
pbi	K04515	103065234
pbi	K04515	103063596
pbi	K04515	103062746
pbi	K05858	103066383
pbi	K05858	103062216
pbi	K05858	103055449
pbi	K05858	103064298
pbi	K05858	103057663
pbi	K06268	107326860
pbi	K07860	103057074
pbi	K07861	103065986
pbi	K08110	103051928
pbi	K08957	103055728
pbi	K08960	103061602
pbi	K10152	103060947
pbi	K10162	103058674
pbi	K16834	103059178
pbi	K17388	103065147
pbi	K17388	103067213
pbi	K17388	103065877
pbi	K17388	103051309
pbi	K19614	103060020
pbi	K19626	103062207
pbi	K19662	103052622
pbi	K19662	103067105
pbi	K19663	103055466
pbi	K19882	103062547
phd	K00181	102323049
phd	K00181	102327086
phd	K00182	102336367
phd	K00182	102331632
phd	K00312	102342713
phd	K00312	102328326
phd	K00408	102334111
phd	K00444	102328611
phd	K00444	102341806
phd	K00445	102320956
phd	K00572	102336785
phd	K00572	102324829
phd	K00714	102325259
phd	K00714	102341475
phd	K01064	102315963
phd	K01064	102342011
phd	K01357	102320611
phd	K01357	102328203
phd	K01384	102340964
phd	K01397	102340229
phd	K01558	102326088
phd	K01645	102327971
phd	K01691	102331573
phd	K02085	102326036
phd	K02085	102316874
phd	K02105	102336736
phd	K02157	102327430
phd	K02165	102343391
phd	K02165	102330452
phd	K02165	102343107
phd	K02166	102343118
phd	K02176	102330432
phd	K02185	102334118
phd	K02222	102340087
phd	K02235	102340923
phd	K02329	102330707
phd	K02353	102319823
phd	K02353	102338674
phd	K02353	102331639
phd	K02354	102318060
phd	K02375	102317625
phd	K02375	102324487
phd	K02376	102319507
phd	K02432	102319085
phd	K02432	102334857
phd	K02620	102338430
phd	K02677	102325983
phd	K02842	102333009
phd	K02842	102328592
phd	K03068	102335366
phd	K03068	102343382
phd	K03083	102335629
phd	K03094	102337635
phd	K03094	102334121
phd	K03097	102333651
phd	K03097	102325673
phd	K03115	102316431
phd	K03209	102338380
phd	K03213	102328335
phd	K03344	102341379
phd	K03345	102340068
phd	K03345	102331898
phd	K03347	102337109
phd	K03347	102319372
phd	K03362	102344320
phd	K03362	102318056
phd	K03868	102316621
phd	K03868	102337723
phd	K04345	102315955
phd	K04345	102332024
phd	K04348	102317711
phd	K04348	102316775
phd	K04348	102329404
phd	K04377	102328645
phd	K04385	102330442
phd	K04392	102315377
phd	K04427	102316264
phd	K04440	102323252
phd	K04440	102344390
phd	K04440	102334117
phd	K04446	102315366
phd	K04448	102339068
phd	K04451	102330970
phd	K04468	102324617
phd	K04490	102325013
phd	K04491	102322359
phd	K04492	102341699
phd	K04493	102330108
phd	K04494	102341232
phd	K04496	102319911
phd	K04498	102334699
phd	K04498	102337371
phd	K04499	102328761
phd	K04501	102316189
phd	K04502	102319322
phd	K04503	102332867
phd	K04504	102326141
phd	K04505	102318280
phd	K04506	102323078
phd	K04506	102336815
phd	K04507	102316213
phd	K04508	102317556
phd	K04508	102323119
phd	K04510	102342373
phd	K04510	102317231
phd	K04511	102318903
phd	K04511	102329349
phd	K04512	102331387
phd	K04512	102343855
phd	K04513	102341767
phd	K04515	102327803
phd	K04515	102318078
phd	K04515	102344159
phd	K04515	102332764
phd	K05858	102318466
phd	K05858	102333745
phd	K05858	102337250
phd	K05858	102342417
phd	K06268	102325503
phd	K06268	102332014
phd	K07860	102315491
phd	K07861	102337574
phd	K08110	102332709
phd	K08957	102337053
phd	K08957	102337697
phd	K08960	102324445
phd	K10151	102326040
phd	K10152	102338646
phd	K10162	102320860
phd	K16834	102340082
phd	K17388	102328121
phd	K19614	102316831
phd	K19626	102321736
phd	K19662	102337656
phd	K19663	102330537
phd	K19882	102343960
phi	K00181	102113345
phi	K00182	102099201
phi	K00182	102111953
phi	K00312	102111366
phi	K00312	102113943
phi	K00408	102106062
phi	K00408	102113442
phi	K00444	102102367
phi	K00444	102105513
phi	K00445	102100841
phi	K00572	102113528
phi	K00572	102113507
phi	K00714	102105800
phi	K00714	102111196
phi	K01064	102099420
phi	K01064	102114245
phi	K01357	102101018
phi	K01384	102107422
phi	K01384	102101906
phi	K01397	102109334
phi	K01558	102099681
phi	K01645	102107478
phi	K01691	102112856
phi	K02085	102111044
phi	K02085	102099173
phi	K02105	102107098
phi	K02157	102108019
phi	K02165	102108734
phi	K02165	102108904
phi	K02166	102109446
phi	K02176	102104747
phi	K02185	102112413
phi	K02222	102112234
phi	K02235	102114200
phi	K02329	102105570
phi	K02353	102100381
phi	K02353	102106626
phi	K02354	102103650
phi	K02375	102102740
phi	K02375	102101759
phi	K02376	102099310
phi	K02432	102113044
phi	K02432	102102804
phi	K02620	102110510
phi	K02677	102100311
phi	K02842	102102880
phi	K02842	102105130
phi	K03068	102102432
phi	K03068	102114188
phi	K03083	102105491
phi	K03094	102099878
phi	K03096	102112277
phi	K03097	102106316
phi	K03097	102103552
phi	K03115	102099669
phi	K03209	102103458
phi	K03213	102108999
phi	K03344	102111320
phi	K03345	102104665
phi	K03347	102100590
phi	K03362	102103643
phi	K03362	102101586
phi	K03868	102102832
phi	K04345	102112800
phi	K04348	102109818
phi	K04348	102100025
phi	K04348	102106610
phi	K04377	102108851
phi	K04385	102099770
phi	K04392	102111634
phi	K04427	102107403
phi	K04440	102106744
phi	K04440	102099159
phi	K04440	102114724
phi	K04446	102114296
phi	K04448	102112236
phi	K04451	102101491
phi	K04468	102108455
phi	K04490	102105833
phi	K04491	102110960
phi	K04492	102109576
phi	K04493	102104119
phi	K04494	102100392
phi	K04495	102104988
phi	K04495	102105169
phi	K04496	102099743
phi	K04496	102111898
phi	K04496	102106499
phi	K04498	102103022
phi	K04498	102103796
phi	K04499	102110695
phi	K04501	102113882
phi	K04501	102111851
phi	K04503	102099659
phi	K04504	102113514
phi	K04505	102110260
phi	K04506	102110589
phi	K04507	102104840
phi	K04508	102101873
phi	K04508	102099823
phi	K04510	102107298
phi	K04510	102102405
phi	K04511	102099811
phi	K04511	102106482
phi	K04512	102112231
phi	K04512	102113648
phi	K04513	102104637
phi	K04515	102112061
phi	K04515	102104310
phi	K04515	102108054
phi	K04515	102104633
phi	K05858	102113003
phi	K05858	102105081
phi	K05858	102100609
phi	K05858	106629033
phi	K05858	106629087
phi	K06268	102111343
phi	K07860	102106942
phi	K07861	102103513
phi	K08110	102106446
phi	K08957	102099948
phi	K08960	102112017
phi	K10151	102114518
phi	K10152	102106455
phi	K10162	102114343
phi	K16834	102106648
phi	K17388	102103730
phi	K19614	102100308
phi	K19626	102104378
phi	K19662	102104824
phi	K19663	102099121
phi	K19882	102099415
phu	K00181	Phum_PHUM569150
phu	K00444	Phum_PHUM038300
phu	K00445	Phum_PHUM151640
phu	K00714	Phum_PHUM128350
phu	K01357	Phum_PHUM151330
phu	K01691	Phum_PHUM477220
phu	K02085	Phum_PHUM390670
phu	K02105	Phum_PHUM280840
phu	K02105	Phum_PHUM000560
phu	K02105	Phum_PHUM000580
phu	K02157	Phum_PHUM327400
phu	K02306	Phum_PHUM075610
phu	K02353	Phum_PHUM575280
phu	K02354	Phum_PHUM440660
phu	K02375	Phum_PHUM188130
phu	K02432	Phum_PHUM074100
phu	K02432	Phum_PHUM074510
phu	K02842	Phum_PHUM024690
phu	K03068	Phum_PHUM086410
phu	K03083	Phum_PHUM299450
phu	K03094	Phum_PHUM503280
phu	K03097	Phum_PHUM404140
phu	K03115	Phum_PHUM490980
phu	K03209	Phum_PHUM151650
phu	K03347	Phum_PHUM207700
phu	K03347	Phum_PHUM546660
phu	K03362	Phum_PHUM317850
phu	K03868	Phum_PHUM087130
phu	K04345	Phum_PHUM318270
phu	K04345	Phum_PHUM488810
phu	K04345	Phum_PHUM137480
phu	K04345	Phum_PHUM318060
phu	K04348	Phum_PHUM596230
phu	K04377	Phum_PHUM566250
phu	K04392	Phum_PHUM344070
phu	K04392	Phum_PHUM376850
phu	K04392	Phum_PHUM535910
phu	K04427	Phum_PHUM125410
phu	K04440	Phum_PHUM128040
phu	K04448	Phum_PHUM379500
phu	K04468	Phum_PHUM233790
phu	K04491	Phum_PHUM222010
phu	K04496	Phum_PHUM549040
phu	K04497	Phum_PHUM399450
phu	K04498	Phum_PHUM086710
phu	K04499	Phum_PHUM307470
phu	K04501	Phum_PHUM002670
phu	K04505	Phum_PHUM238320
phu	K04506	Phum_PHUM333800
phu	K04506	Phum_PHUM566930
phu	K04508	Phum_PHUM076530
phu	K04510	Phum_PHUM338360
phu	K04511	Phum_PHUM142030
phu	K04512	Phum_PHUM230120
phu	K04513	Phum_PHUM309390
phu	K04515	Phum_PHUM536570
phu	K05858	Phum_PHUM231170
phu	K05858	Phum_PHUM447590
phu	K05858	Phum_PHUM602870
phu	K06268	Phum_PHUM604220
phu	K08110	Phum_PHUM310930
phu	K08957	Phum_PHUM456320
phu	K10151	Phum_PHUM503450
phu	K10151	Phum_PHUM009080
phu	K17388	Phum_PHUM507390
phu	K19882	Phum_PHUM253970
pon	K00181	100447682
pon	K00182	100137034
pon	K00182	100460815
pon	K00312	100431449
pon	K00312	100448240
pon	K00408	100436330
pon	K00444	100174132
pon	K00444	100447525
pon	K00445	100440643
pon	K00572	100451196
pon	K00714	100450268
pon	K00714	100448766
pon	K01064	100462535
pon	K01064	100452135
pon	K01357	100440744
pon	K01357	100441013
pon	K01384	100443554
pon	K01397	100458458
pon	K01558	100452466
pon	K01645	100457598
pon	K01691	100440377
pon	K02085	100431482
pon	K02085	100435472
pon	K02105	100173739
pon	K02157	100434605
pon	K02165	100442184
pon	K02165	100435550
pon	K02165	100445173
pon	K02166	100436273
pon	K02176	100457192
pon	K02185	100449407
pon	K02222	100436048
pon	K02235	100452043
pon	K02329	100457942
pon	K02353	100448038
pon	K02353	100454488
pon	K02353	100454011
pon	K02354	100447615
pon	K02375	100458618
pon	K02376	100172142
pon	K02432	100437467
pon	K02432	100444369
pon	K02620	100461234
pon	K02842	100442825
pon	K02842	100438736
pon	K03068	100449188
pon	K03068	100452008
pon	K03069	100461775
pon	K03083	100447772
pon	K03094	100174716
pon	K03096	100462141
pon	K03097	100450298
pon	K03097	100173187
pon	K03115	100452206
pon	K03209	100441356
pon	K03213	100461343
pon	K03213	100437598
pon	K03344	100437255
pon	K03345	100171874
pon	K03347	100173991
pon	K03362	100171847
pon	K03362	100432610
pon	K03868	100441665
pon	K04345	100174748
pon	K04345	100431906
pon	K04348	100174530
pon	K04348	100455542
pon	K04348	100436675
pon	K04377	100456735
pon	K04385	100431721
pon	K04392	100443271
pon	K04427	100171454
pon	K04440	100174482
pon	K04440	100459133
pon	K04440	100437424
pon	K04446	100436209
pon	K04448	100450292
pon	K04451	100435218
pon	K04468	100437341
pon	K04491	100434811
pon	K04492	100447785
pon	K04493	100431961
pon	K04494	100439513
pon	K04495	100443758
pon	K04496	100461333
pon	K04496	100457735
pon	K04498	100455260
pon	K04498	100445634
pon	K04499	100462068
pon	K04501	100439171
pon	K04502	100454350
pon	K04503	100171625
pon	K04504	100444721
pon	K04505	100173083
pon	K04506	100461683
pon	K04506	100451947
pon	K04507	100174632
pon	K04508	100450322
pon	K04510	100450773
pon	K04510	100435338
pon	K04511	100437803
pon	K04511	100451169
pon	K04512	100171665
pon	K04512	100441170
pon	K04513	100171605
pon	K04515	100433531
pon	K04515	100172212
pon	K04515	100462386
pon	K04515	100436747
pon	K05858	100458716
pon	K05858	100460060
pon	K05858	100434502
pon	K05858	100461961
pon	K06268	100461146
pon	K06268	103889825
pon	K07860	100431483
pon	K08110	100440937
pon	K08957	100451008
pon	K08957	100173955
pon	K08960	100447547
pon	K10151	100457978
pon	K10152	100452570
pon	K10162	100449424
pon	K16834	100431718
pon	K17388	100461801
pon	K19614	100457889
pon	K19626	100453593
pon	K19662	100438798
pon	K19663	100451563
pon	K19882	100451418
pps	K00181	100975031
pps	K00182	100990322
pps	K00182	100983371
pps	K00312	100977143
pps	K00312	100992553
pps	K00408	100992168
pps	K00444	100975676
pps	K00444	100990957
pps	K00445	100987794
pps	K00572	100977315
pps	K00572	100995012
pps	K00714	100969578
pps	K00714	100993563
pps	K01064	100993261
pps	K01064	100986204
pps	K01357	100995123
pps	K01357	100988140
pps	K01384	100989115
pps	K01397	100969359
pps	K01558	100985948
pps	K01645	100982792
pps	K01691	100988072
pps	K02085	100992823
pps	K02085	100977146
pps	K02105	100982035
pps	K02157	100986279
pps	K02165	100975926
pps	K02165	100989056
pps	K02165	100992851
pps	K02166	100967709
pps	K02176	100994416
pps	K02185	100967992
pps	K02222	100995120
pps	K02235	100994538
pps	K02329	100984879
pps	K02353	100977837
pps	K02353	100991559
pps	K02353	100986952
pps	K02354	100984214
pps	K02375	100977034
pps	K02376	100980889
pps	K02432	100983788
pps	K02432	103784670
pps	K02620	100980839
pps	K02677	100967981
pps	K02842	100977692
pps	K02842	100982738
pps	K03068	100994237
pps	K03068	100992719
pps	K03083	100972306
pps	K03094	100981953
pps	K03094	106635345
pps	K03096	100980813
pps	K03097	100968167
pps	K03097	100982778
pps	K03115	100967425
pps	K03209	100995465
pps	K03213	100992786
pps	K03213	100978387
pps	K03344	100970652
pps	K03345	100987597
pps	K03347	100972042
pps	K03362	100977066
pps	K03362	100976100
pps	K03868	100981636
pps	K04345	100982589
pps	K04345	100968237
pps	K04345	100970917
pps	K04348	100976831
pps	K04348	100976987
pps	K04348	100968593
pps	K04377	103786410
pps	K04385	100990800
pps	K04392	100989777
pps	K04392	100976112
pps	K04392	100985182
pps	K04427	100974026
pps	K04440	100984173
pps	K04440	100990080
pps	K04440	100982480
pps	K04446	100974281
pps	K04448	100980908
pps	K04451	100973941
pps	K04468	100979222
pps	K04490	100968002
pps	K04491	100978424
pps	K04492	100995847
pps	K04493	100990072
pps	K04494	100990291
pps	K04495	100969672
pps	K04496	100976410
pps	K04496	100983301
pps	K04498	100983185
pps	K04498	100984888
pps	K04499	100980141
pps	K04501	100991127
pps	K04502	100990915
pps	K04503	100995605
pps	K04504	100968408
pps	K04505	100969213
pps	K04506	100985136
pps	K04506	100979152
pps	K04507	100977850
pps	K04508	100974072
pps	K04508	100992638
pps	K04510	100995324
pps	K04510	100992381
pps	K04511	100978097
pps	K04511	100993173
pps	K04512	100974544
pps	K04512	100983888
pps	K04513	100995642
pps	K04515	100986246
pps	K04515	100982179
pps	K04515	100973727
pps	K04515	100983859
pps	K05858	100978643
pps	K05858	100969660
pps	K05858	100969344
pps	K05858	100987524
pps	K06268	100995767
pps	K07860	100993959
pps	K07861	100988790
pps	K08110	100980512
pps	K08957	100988309
pps	K08957	100978340
pps	K08960	100975570
pps	K10151	100990850
pps	K10152	100972595
pps	K10162	100975118
pps	K16834	100988982
pps	K17388	100969111
pps	K19614	100981201
pps	K19626	100988368
pps	K19662	100970296
pps	K19663	100990245
pps	K19882	100981289
pss	K00181	102461420
pss	K00182	102448332
pss	K00182	102443393
pss	K00312	102444359
pss	K00312	102455431
pss	K00408	102450128
pss	K00408	102455801
pss	K00444	102449222
pss	K00444	102462233
pss	K00445	102457308
pss	K00572	102452569
pss	K00572	102450567
pss	K00714	102454779
pss	K01064	102459581
pss	K01064	102452951
pss	K01357	102450035
pss	K01357	102457058
pss	K01384	102449564
pss	K01384	102453776
pss	K01558	102452741
pss	K01645	102446506
pss	K01691	102456149
pss	K02085	102463006
pss	K02085	102462387
pss	K02105	102447607
pss	K02157	102453080
pss	K02157	106732117
pss	K02165	102463019
pss	K02165	102449643
pss	K02165	102458907
pss	K02166	102452525
pss	K02176	102443362
pss	K02176	106732262
pss	K02185	102455065
pss	K02235	102459687
pss	K02329	102456024
pss	K02353	102448187
pss	K02353	102456265
pss	K02353	102444255
pss	K02354	102453130
pss	K02375	102454316
pss	K02375	102450814
pss	K02376	102455873
pss	K02432	102457388
pss	K02432	102449813
pss	K02620	102446665
pss	K02677	102459336
pss	K02842	102463578
pss	K02842	102454537
pss	K03068	102452873
pss	K03068	102448200
pss	K03083	102461748
pss	K03094	102446427
pss	K03097	102448017
pss	K03097	102449508
pss	K03097	102460464
pss	K03115	102456336
pss	K03209	102450278
pss	K03213	102448328
pss	K03344	102443730
pss	K03345	102455799
pss	K03347	102452815
pss	K03362	102460007
pss	K03362	102449762
pss	K03868	102451113
pss	K04345	102454969
pss	K04345	102458631
pss	K04348	102457798
pss	K04348	102445775
pss	K04348	102453558
pss	K04377	102449445
pss	K04385	102451218
pss	K04392	102455188
pss	K04440	102460734
pss	K04440	102459702
pss	K04440	102453224
pss	K04446	102452242
pss	K04448	102455008
pss	K04451	102448135
pss	K04468	102445212
pss	K04490	102456229
pss	K04491	102459521
pss	K04492	102456780
pss	K04493	102458694
pss	K04494	102450975
pss	K04495	102463769
pss	K04496	102454667
pss	K04496	102462263
pss	K04496	102456339
pss	K04496	102451846
pss	K04498	102451352
pss	K04498	102447947
pss	K04499	102458911
pss	K04501	102451711
pss	K04502	102452659
pss	K04503	102457993
pss	K04504	102451957
pss	K04505	102445249
pss	K04506	102454051
pss	K04508	102454119
pss	K04508	102453136
pss	K04510	102458792
pss	K04510	102448973
pss	K04511	102463571
pss	K04511	102459830
pss	K04512	102455748
pss	K04512	102461920
pss	K04513	102443561
pss	K04513	102458580
pss	K04513	106732286
pss	K04515	102445881
pss	K04515	102461772
pss	K04515	102452528
pss	K04515	102463425
pss	K05858	102449462
pss	K05858	102461092
pss	K05858	102460883
pss	K05858	102455767
pss	K06268	102448775
pss	K07860	102457520
pss	K07861	102455375
pss	K08110	102458008
pss	K08957	102451958
pss	K08960	102445801
pss	K10151	102462674
pss	K10152	102445982
pss	K10162	102458617
pss	K16834	102447589
pss	K17388	102457091
pss	K19614	102445595
pss	K19626	102461761
pss	K19662	102449325
pss	K19663	102459783
pss	K19882	102452373
ptg	K00181	102967780
ptg	K00182	102954954
ptg	K00182	102963336
ptg	K00312	102950040
ptg	K00312	102962551
ptg	K00444	102958778
ptg	K00444	102965201
ptg	K00445	102956004
ptg	K00572	102972888
ptg	K00572	107180716
ptg	K00714	102966525
ptg	K00714	102956179
ptg	K01064	102950323
ptg	K01064	102962257
ptg	K01357	102956294
ptg	K01357	102961987
ptg	K01384	102971675
ptg	K01397	102971750
ptg	K01558	102959880
ptg	K01645	102968464
ptg	K01691	102960918
ptg	K02085	102948725
ptg	K02085	102969111
ptg	K02105	102959570
ptg	K02157	102951323
ptg	K02165	102966538
ptg	K02165	102971689
ptg	K02165	102963169
ptg	K02176	102962821
ptg	K02185	102954268
ptg	K02222	102968069
ptg	K02235	102962395
ptg	K02329	102961371
ptg	K02353	102954084
ptg	K02353	102967723
ptg	K02353	102957003
ptg	K02354	102952336
ptg	K02375	102969190
ptg	K02376	102953646
ptg	K02432	102948653
ptg	K02432	102968815
ptg	K02620	102957988
ptg	K02677	102968590
ptg	K02842	102970273
ptg	K02842	102953438
ptg	K03068	102968142
ptg	K03068	102968327
ptg	K03083	102961382
ptg	K03094	102957702
ptg	K03097	102963968
ptg	K03097	102969391
ptg	K03115	102953509
ptg	K03209	102962277
ptg	K03213	102972345
ptg	K03213	102964681
ptg	K03344	102949696
ptg	K03345	102951775
ptg	K03347	102957061
ptg	K03362	102953972
ptg	K03362	102962015
ptg	K03868	102955881
ptg	K04345	102948983
ptg	K04345	102972158
ptg	K04348	102952632
ptg	K04348	102963447
ptg	K04348	102949359
ptg	K04377	102954147
ptg	K04385	102967280
ptg	K04392	102968561
ptg	K04427	102963341
ptg	K04440	102963096
ptg	K04440	102950880
ptg	K04440	102959159
ptg	K04448	102958666
ptg	K04451	102962571
ptg	K04468	102950636
ptg	K04490	102958078
ptg	K04491	102961321
ptg	K04492	102970026
ptg	K04493	102961838
ptg	K04494	102972686
ptg	K04496	102971287
ptg	K04498	102953207
ptg	K04498	102968704
ptg	K04499	102966244
ptg	K04501	102961093
ptg	K04502	102950821
ptg	K04503	102959906
ptg	K04504	102971511
ptg	K04505	102966511
ptg	K04506	102959352
ptg	K04506	102966971
ptg	K04507	102972187
ptg	K04508	102969966
ptg	K04508	102949062
ptg	K04510	102971730
ptg	K04510	102958014
ptg	K04511	102954400
ptg	K04511	102966168
ptg	K04512	102955910
ptg	K04512	102956245
ptg	K04513	102952555
ptg	K04515	102966494
ptg	K04515	102957556
ptg	K04515	102950197
ptg	K04515	102964851
ptg	K05858	102961437
ptg	K05858	102959485
ptg	K05858	102960646
ptg	K05858	102961121
ptg	K06268	102965200
ptg	K06268	102967427
ptg	K07860	102961922
ptg	K07861	102955504
ptg	K08110	102970563
ptg	K08957	102949834
ptg	K08960	102969346
ptg	K10151	102970259
ptg	K10152	102970915
ptg	K10162	102960298
ptg	K17388	102949986
ptg	K19614	102949958
ptg	K19626	102971719
ptg	K19662	102952814
ptg	K19663	102956490
ptg	K19882	102954360
ptr	K00181	465615
ptr	K00182	463673
ptr	K00182	457103
ptr	K00312	468297
ptr	K00312	100615247
ptr	K00312	107966366
ptr	K00408	469212
ptr	K00444	467191
ptr	K00444	460458
ptr	K00445	742467
ptr	K00572	104003805
ptr	K00572	749914
ptr	K00714	471645
ptr	K00714	466182
ptr	K01064	468296
ptr	K01064	469697
ptr	K01064	107969026
ptr	K01357	451870
ptr	K01357	459952
ptr	K01384	451431
ptr	K01397	451509
ptr	K01558	737375
ptr	K01645	473172
ptr	K01691	467056
ptr	K02085	461999
ptr	K02085	455551
ptr	K02105	450183
ptr	K02157	453789
ptr	K02165	450465
ptr	K02165	745875
ptr	K02165	737321
ptr	K02166	736186
ptr	K02176	742398
ptr	K02185	463356
ptr	K02222	466173
ptr	K02235	454731
ptr	K02329	472726
ptr	K02353	460882
ptr	K02353	455236
ptr	K02353	457191
ptr	K02354	466732
ptr	K02375	470627
ptr	K02375	466040
